179231	632
179431	-661
179631	-12922
179831	-1073
180031	-2668
180231	1631
180431	3453
180631	-2136
180831	1364
181031	-882
181231	406
181431	305
181631	-1021
181831	29
182031	5561
182231	-13247
182431	-8469
182631	-12609
182831	-5321
183031	-27
183231	-3632
183431	6358
183631	2177
183831	762
184031	2193
184231	1815
184431	-183
184631	1416
184831	-2086
185031	-1639
185231	-289
185431	-142
185631	331
185831	-1135
186031	-720
186231	3340
186431	-1201
186631	580
186831	-807
187031	481
187231	-236
187431	-2721
187631	-1742
187831	1069
188031	-470
188231	842
188431	-389
188631	-1067
188831	-562
189031	-293
189231	450
189431	1218
189631	4145
189831	2436
190031	-1113
190231	142
190431	-1414
190631	-1521
190831	-2103
191031	-935
191231	-878
191431	7190
191631	-781
191831	755
192031	-1753
192231	31
192431	-25
192631	-114
192831	-1703
193031	-1004
193231	12
193431	-675
193631	-1800
193831	-1701
194031	2167
194231	-113
194431	676
194631	313
194831	-849
195031	1549
195231	2467
195431	1562
195631	-1947
195831	-1268
196031	-1589
196231	-764
196431	18
196631	-466
196831	-2201
197031	-16
197231	-180
197431	-1275
197631	-2365
197831	2943
198031	345
198231	100
198431	-2177
198631	2576
198831	-706
199031	-2750
199231	117
199431	-456
199631	-1788
199831	-2086
200031	-973
200231	330
200431	60
200631	81
200831	2482
201031	172
201231	-746
201431	-984
201631	590
201831	6324
202031	4
202231	79
202431	59
202631	-720
202831	-1378
203031	112
203231	545
203431	-1092
203631	-1103
203831	-1962
204031	3485
204231	-1485
204431	1346
204631	573
204831	-3900
205031	94
205231	429
205431	-5233
205631	-3440
205831	-3460
206031	-445
206231	-1391
206431	-1371
206631	1040
206831	1647
207031	1917
207231	-2225
207431	-977
207631	-294
207831	1267
208031	-209
208231	-412
208431	1845
208631	216
208831	-667
209031	-556
209231	81
209431	-987
209631	1788
209831	-3246
210031	-124
210231	-669
210431	543
210631	-2479
210831	654
211031	712
211231	-4
211431	850
211631	-426
211831	-4517
212031	-1686
212231	-2852
212431	-19304
212631	89
212831	-1749
213031	-1056
213231	5123
213431	644
213631	-2940
213831	-267
214031	1761
214231	467
214431	-1858
214631	-435
214831	-390
215031	-1546
215231	-1638
215431	763
215631	-2278
215831	-1925
216031	-1558
216231	57
216431	1193
216631	2167
216831	4895
217031	5687
217231	-994
217431	9382
217631	-7348
217831	449
218031	-17017
218231	-829
218431	-1406
218631	462
218831	-1358
219031	467
219231	40
219431	-795
219631	-2405
219831	-1138
220031	-959
220231	-576
220431	-696
220631	1668
220831	2659
221031	350
221231	-1573
221431	2429
221631	2754
221831	-1127
222031	-358
222231	-2474
222431	-1477
222631	823
222831	1529
223031	-2393
223231	-221
223431	200
223631	-5872
223831	1356
224031	-2813
224231	-1589
224431	1240
224631	2463
224831	19685
225031	854
225231	-321
225431	6318
225631	1359
225831	524
226031	404
226231	-154
226431	-1187
226631	1439
226831	-1186
227031	896
227231	1573
227431	943
227631	627
227831	-1723
228031	1957
228231	849
228431	-2490
228631	1848
228831	341
229031	-1367
229231	14
229431	-3784
229631	-1183
229831	355
230031	-913
230231	-274
230431	460
230631	958
230831	-267
231031	-684
231231	393
231431	173
231631	-483
231831	608
232031	-984
232231	203
232431	673
232631	-865
232831	-168
233031	203
233231	849
233431	4852
233631	-121
233831	721
234031	814
234231	-1154
234431	-1071
234631	3248
234831	-1628
235031	295
235231	-30771
235431	95
235631	-7387
235831	-885
236031	-1064
236231	726
236431	-2120
236631	-5324
236831	145
237031	-1219
237231	1354
237431	861
237631	-900
237831	-322
238031	2051
238231	-339
238431	-983
238631	-1272
238831	666
239031	-1338
239231	-1899
239431	-18848
239631	1719
239831	-833
240031	1020
240231	1501
240431	-692
240631	-1365
240831	1081
241031	1605
241231	-394
241431	-810
241631	1906
241831	1308
242031	3813
242231	305
242431	-1039
242631	-3393
242831	-1056
243031	-1466
243231	-310
243431	-1667
243631	-1166
243831	444
244031	-400
244231	421
244431	197
244631	-276
244831	1246
245031	-630
245231	1422
245431	-1299
245631	177
245831	15
246031	-400
246231	541
246431	1712
246631	1953
246831	-641
247031	1754
247231	2543
247431	935
247631	441
247831	-361
248031	-1155
248231	-2656
248431	771
248631	-977
248831	-1152
249031	194
249231	-162
249431	-36
249631	-1758
249831	637
250031	2653
250231	-531
250431	703
250631	-1154
250831	-410
251031	851
251231	-317
251431	-145
251631	1357
251831	-671
252031	-780
252231	-1232
252431	-1022
252631	-838
252831	-208
253031	-62
253231	-1494
253431	-1140
253631	623
253831	-2216
254031	-3784
254231	473
254431	383
254631	2643
254831	-705
255031	19559
255231	299
255431	-1198
255631	-1957
255831	12487
256031	-433
256231	-1803
256431	-1825
256631	-501
256831	-1324
257031	-852
257231	-35425
257431	779
257631	14619
257831	6719
258031	833
258231	-300
258431	3836
258631	19413
258831	-21997
259031	229
259231	-2933
259431	43
259631	-1937
259831	1217
260031	1092
260231	-4257
260431	-1407
260631	-2107
260831	7219
261031	-5852
261231	-5015
261431	-6660
261631	-56
261831	-3233
262031	11309
262231	-1811
262431	-1538
262631	-522
262831	-608
263031	2871
263231	-354
263431	-2365
263631	3561
263831	216
264031	-3602
264231	1720
264431	677
264631	-892
264831	-3421
265031	191
265231	-289
265431	-95
265631	-735
265831	1394
266031	-839
266231	-1290
266431	-1133
266631	-271
266831	350
267031	-4714
267231	-942
267431	-1307
267631	3013
267831	271
268031	-3911
268231	-11636
268431	-2088
268631	1636
268831	1964
269031	-2808
269231	-7134
269431	472
269631	-786
269831	1082
270031	-1929
270231	-1337
270431	2450
270631	17
270831	457
271031	-710
271231	-1277
271431	2003
271631	8
271831	-595
272031	-3309
272231	586
272431	-4131
272631	-522
272831	-2172
273031	-1722
273231	-684
273431	1446
273631	428
273831	-3109
274031	-2026
274231	946
274431	-1579
274631	1076
274831	-1044
275031	-1054
275231	-2530
275431	855
275631	367
275831	78
276031	-1056
276231	-486
276431	2795
276631	429
276831	-195
277031	1280
277231	-793
277431	4963
277631	-932
277831	5254
278031	765
278231	519
278431	737
278631	1876
278831	-386
279031	-136
279231	-1044
279431	-1288
279631	1249
279831	-199
280031	-1198
280231	-3337
280431	-1087
280631	-1048
280831	1057
281031	-1499
281231	1153
281431	100
281631	-1653
281831	309
282031	3092
282231	-1361
282431	-13
282631	3926
282831	-1745
283031	3130
283231	-651
283431	2288
283631	-732
283831	-3221
284031	-1663
284231	446
284431	-729
284631	-4047
284831	1331
285031	1975
285231	1041
285431	-503
285631	852
285831	-257
286031	-649
286231	-796
286431	-311
286631	-201
286831	-139
287031	110
287231	-1946
287431	-1445
287631	-215
287831	-480
288031	-751
288231	871
288431	2501
288631	-760
288831	2091
289031	9320
289231	-1443
289431	-431
289631	2398
289831	66
290031	-286
290231	4364
290431	-2975
290631	636
290831	-248
291031	-1231
291231	-1984
291431	38
291631	-624
291831	-363
292031	-1758
292231	770
292431	2190
292631	295
292831	1992
293031	3161
293231	373
293431	-1981
293631	-6
293831	1445
294031	2366
294231	-1245
294431	141
294631	-546
294831	-1691
295031	-43
295231	-1091
295431	-1205
295631	-1075
295831	-3668
296031	-4279
296231	-932
296431	2803
296631	-1923
296831	-10857
297031	-1891
297231	4255
297431	3286
297631	1114
297831	242
298031	-770
298231	-1308
298431	-597
298631	4745
298831	-964
299031	-3114
299231	179
299431	961
299631	-235
299831	-1079
32	10957
232	59
432	-14161
632	-1838
832	1231
1032	10581
1232	-5253
1432	-923
1632	-2014
1832	-1635
2032	743
2232	-332
2432	-3274
2632	-1864
2832	-2612
3032	607
3232	-42
3432	-654
3632	-3102
3832	-2534
4032	-65
4232	-4104
4432	-4089
4632	-2855
4832	2815
5032	-11681
5232	-363
5432	-2012
5632	1302
5832	6344
6032	4604
6232	-1983
6432	-531
6632	-2101
6832	452
7032	573
7232	-1236
7432	-2208
7632	3338
7832	-558
8032	20263
8232	1188
8432	-2603
8632	-1741
8832	-1048
9032	-2410
9232	-859
9432	-148
9632	709
9832	-1909
10032	432
10232	954
10432	-301
10632	-1948
10832	-2373
11032	-2988
11232	-1757
11432	-3986
11632	-3691
11832	456
12032	-2713
12232	1871
12432	1344
12632	2374
12832	3522
13032	-297
13232	1503
13432	539
13632	-3745
13832	-2770
14032	-1781
14232	-17
14432	-3212
14632	64
14832	2325
15032	6197
15232	-1158
15432	60217
15632	-2569
15832	2484
16032	-5952
16232	-2761
16432	549
16632	2301
16832	-872
17032	1935
17232	2229
17432	-6182
17632	1022
17832	-2021
18032	-2100
18232	-21
18432	766
18632	-814
18832	-2366
19032	2545
19232	-2777
19432	-3513
19632	-749
19832	302
20032	282
20232	1806
20432	1163
20632	-1290
20832	-720
21032	1041
21232	-1168
21432	-282
21632	-1091
21832	1416
22032	-653
22232	-1877
22432	-467
22632	336
22832	-994
23032	43
23232	-2585
23432	-2223
23632	262
23832	1085
24032	-2078
24232	2751
24432	-4746
24632	446
24832	-1366
25032	-5904
25232	-351
25432	-571
25632	-1981
25832	-103
26032	12077
26232	819
26432	-2006
26632	1070
26832	-984
27032	1145
27232	1153
27432	1307
27632	-2335
27832	279
28032	799
28232	-1826
28432	1466
28632	-1385
28832	-3228
29032	261
29232	-161
29432	-1204
29632	-1264
29832	-1151
30032	-5430
30232	31949
30432	462
30632	252
30832	-1577
31032	1826
31232	8222
31432	-2075
31632	11536
31832	-999
32032	-1070
32232	4275
32432	-2912
32632	-5553
32832	8609
33032	-9944
33232	-416
33432	-2099
33632	-429
33832	-67
34032	-296
34232	195
34432	-6595
34632	-452
34832	-1088
35032	-1347
35232	1803
35432	-681
35632	-513
35832	-841
36032	-1983
36232	-820
36432	-61
36632	-1855
36832	-2860
37032	-1494
37232	-2123
37432	-4060
37632	-3106
37832	650
38032	458
38232	1353
38432	3232
38632	1271
38832	-1864
39032	194
39232	-175
39432	-300
39632	1497
39832	-313
40032	-716
40232	-34
40432	321
40632	2291
40832	3509
41032	1862
41232	-2348
41432	4461
41632	12566
41832	6352
42032	-1447
42232	-7054
42432	-1318
42632	-831
42832	-1822
43032	991
43232	-477
43432	-1113
43632	-1862
43832	-836
44032	3601
44232	-2484
44432	-616
44632	182
44832	-615
45032	601
45232	1474
45432	-1317
45632	-599
45832	-158
46032	-239
46232	647
46432	2127
46632	-726
46832	64
47032	402
47232	-9
47432	-195
47632	-1911
47832	-300
48032	-72
48232	22
48432	-31
48632	726
48832	-2654
49032	-2397
49232	489
49432	-415
49632	-2223
49832	109
50032	1432
50232	2806
50432	-877
50632	28727
50832	-285
51032	-231
51232	-961
51432	1836
51632	-1611
51832	-612
52032	-855
52232	126
52432	-610
52632	-123
52832	-375
53032	2260
53232	-2709
53432	-2052
53632	3218
53832	-201
54032	-1242
54232	-251
54432	154
54632	-1028
54832	-835
55032	2005
55232	-1223
55432	235
55632	-132
55832	906
56032	-1332
56232	373
56432	-1424
56632	875
56832	-1851
57032	-1071
57232	14714
57432	847
57632	7993
57832	-912
58032	-759
58232	5366
58432	395
58632	394
58832	-1169
59032	-1713
59232	-3398
59432	-843
59632	-185
59832	-22745
60032	1339
60232	1126
60432	3219
60632	251
60832	-4963
61032	316
61232	1466
61432	-1202
61632	-1873
61832	-1620
62032	672
62232	-1280
62432	-3651
62632	-6568
62832	-2751
63032	1830
63232	-656
63432	-1332
63632	-842
63832	-1111
64032	17093
64232	481
64432	1151
64632	975
64832	1438
65032	1944
65232	-846
65432	1037
65632	-688
65832	1536
66032	-796
66232	540
66432	-1716
66632	-1183
66832	987
67032	-934
67232	-1454
67432	-1474
67632	115
67832	412
68032	-1642
68232	-709
68432	-412
68632	1800
68832	-2768
69032	-966
69232	-1024
69432	754
69632	-2773
69832	112
70032	3091
70232	-742
70432	-119
70632	-241
70832	458
71032	-1344
71232	-877
71432	-318
71632	14806
71832	-933
72032	544
72232	-3588
72432	-471
72632	-613
72832	1840
73032	-2663
73232	1240
73432	-868
73632	1883
73832	-1476
74032	-1481
74232	-976
74432	204
74632	544
74832	-726
75032	-2227
75232	3324
75432	1132
75632	-591
75832	-1231
76032	440
76232	-4366
76432	-2171
76632	-462
76832	2617
77032	4022
77232	-1104
77432	1178
77632	-2038
77832	-2379
78032	-609
78232	3632
78432	-2172
78632	-127
78832	65
79032	-940
79232	-320
79432	-4384
79632	-1787
79832	-23
80032	-574
80232	-460
80432	1805
80632	-1123
80832	1518
81032	-1102
81232	-1491
81432	-496
81632	88
81832	-1832
82032	252
82232	-2294
82432	-690
82632	-1461
82832	-703
83032	1405
83232	5637
83432	-1283
83632	1359
83832	-195
84032	-4901
84232	-878
84432	448
84632	46
84832	22671
85032	-129
85232	1624
85432	-717
85632	-1536
85832	-1627
86032	-217
86232	1193
86432	-1287
86632	1416
86832	-305
87032	322
87232	-1707
87432	-625
87632	-469
87832	274
88032	468
88232	-815
88432	1219
88632	88
88832	-729
89032	-1348
89232	58
89432	-93
89632	873
89832	-437
90032	-661
90232	813
90432	3182
90632	-1524
90832	-169
91032	5512
91232	653
91432	-2302
91632	109978
91832	5270
92032	-5339
92232	-20350
92432	1348
92632	7797
92832	-16099
93032	-2972
93232	3995
93432	690
93632	-484
93832	-719
94032	72
94232	-11022
94432	6763
94632	2135
94832	2207
95032	4278
95232	-3474
95432	1905
95632	-2792
95832	25730
96032	3256
96232	1507
96432	-1621
96632	-1030
96832	113441
97032	850
97232	956
97432	1935
97632	-628
97832	60
98032	-7810
98232	-991
98432	-567
98632	-2940
98832	-28
99032	-52
99232	-15164
99432	17897
99632	-18
99832	-5240
100032	-792
100232	2027
100432	1006
100632	-3641
100832	795
101032	936
101232	-1644
101432	221
101632	-2220
101832	-2271
102032	4249
102232	12219
102432	-638
102632	-13155
102832	12533
103032	-3910
103232	19060
103432	1773
103632	-3783
103832	-838
104032	13260
104232	3692
104432	662
104632	-43
104832	-279
105032	93
105232	-291
105432	2192
105632	2943
105832	-597
106032	149
106232	1540
106432	-423
106632	388
106832	-514
107032	632
107232	-596
107432	-806
107632	-346
107832	310
108032	-3906
108232	-961
108432	-25
108632	-1200
108832	14741
109032	-1188
109232	2937
109432	-92
109632	-825
109832	-2291
110032	-612
110232	1494
110432	4377
110632	-15
110832	571
111032	-1979
111232	5110
111432	5073
111632	3278
111832	-913
112032	12415
112232	-1925
112432	-3280
112632	-189
112832	-2844
113032	50871
113232	534
113432	1085
113632	198
113832	-4039
114032	14758
114232	40
114432	-2974
114632	-1876
114832	221
115032	-8541
115232	-1356
115432	2441
115632	-281
115832	-279
116032	94
116232	1673
116432	-10926
116632	-801
116832	234
117032	-488
117232	-1092
117432	1626
117632	-401
117832	1374
118032	1279
118232	-131
118432	4461
118632	1966
118832	-813
119032	-2458
119232	-307
119432	841
119632	-3956
119832	-3482
120032	37
120232	-617
120432	-164
120632	-1185
120832	-606
121032	-1084
121232	-835
121432	13855
121632	2660
121832	924
122032	-4302
122232	-982
122432	-1993
122632	-2313
122832	-498
123032	-2723
123232	-361
123432	-4862
123632	-5741
123832	19
124032	4153
124232	-13975
124432	218
124632	611
124832	3241
125032	-2785
125232	-4036
125432	-5157
125632	-722
125832	-1742
126032	64
126232	222
126432	-970
126632	-619
126832	202
127032	316
127232	-977
127432	-260
127632	2992
127832	-2417
128032	-1099
128232	1338
128432	1305
128632	-3426
128832	-855
129032	-256
129232	1173
129432	-505
129632	453
129832	-7765
130032	1531
130232	2742
130432	-2258
130632	-1912
130832	4551
131032	560
131232	6236
131432	-1482
131632	98
131832	-1987
132032	948
132232	-1087
132432	-665
132632	412
132832	2932
133032	-4421
133232	-4156
133432	-745
133632	-823
133832	963
134032	-588
134232	2216
134432	-168
134632	-945
134832	954
135032	1251
135232	-75
135432	-267
135632	-561
135832	-1185
136032	-537
136232	-2221
136432	-3784
136632	8215
136832	832
137032	-1168
137232	48
137432	-1895
137632	931
137832	-2557
138032	-702
138232	1620
138432	-161
138632	-55
138832	-2610
139032	435
139232	-217
139432	-6460
139632	6821
139832	-4538
140032	4427
140232	373
140432	-1350
140632	-832
140832	-3353
141032	1218
141232	-3068
141432	-860
141632	5053
141832	2466
142032	-851
142232	-537
142432	3321
142632	-506
142832	1235
143032	2582
143232	-1377
143432	205
143632	1221
143832	-1008
144032	1937
144232	2381
144432	-1148
144632	-5772
144832	1309
145032	-5975
145232	-2979
145432	-929
145632	-955
145832	-326
146032	-407
146232	1336
146432	2451
146632	1403
146832	14267
147032	770
147232	-3829
147432	-261
147632	5778
147832	1138
148032	51
148232	2616
148432	2460
148632	3464
148832	394
149032	-1310
149232	-3409
149432	58
149632	-2506
149832	-4715
150032	23383
150232	-5128
150432	-4573
150632	-16775
150832	6670
151032	-3637
151232	-563
151432	481
151632	2594
151832	-116
152032	2443
152232	-554
152432	-2675
152632	-4139
152832	93
153032	1647
153232	-938
153432	12026
153632	-2123
153832	-1081
154032	-11641
154232	-86
154432	-353
154632	-3732
154832	-7989
155032	-643
155232	622
155432	-604
